date,rainfall_mm,temp_mean_C,temp_max_C,temp_min_C,humidity_pct,pressure_kPa,wind_speed_ms,year,month
1999-02-23,0.16,28.63,34.7,23.89,69.35,99.79,1.0,1999,2
1999-02-24,0.2,27.51,31.81,24.38,73.79,99.86,1.11,1999,2
1999-02-25,1.19,27.78,32.99,23.7,75.43,99.79,1.04,1999,2
1999-02-26,1.57,27.61,32.02,24.43,78.79,99.75,1.15,1999,2
1999-02-27,2.04,27.64,32.2,24.28,78.53,99.67,1.23,1999,2
1999-02-28,1.09,27.07,30.96,24.24,79.92,99.71,1.09,1999,2
1999-03-01,1.13,27.39,32.37,22.9,72.81,99.71,1.26,1999,3
1999-03-02,1.1,28.48,35.14,23.28,71.08,99.6,1.11,1999,3
1999-03-03,1.94,27.66,32.17,23.96,78.35,99.58,1.21,1999,3
1999-03-04,2.11,27.54,31.57,24.3,80.74,99.57,1.47,1999,3
1999-03-05,2.34,27.75,33.55,23.93,74.92,99.59,1.26,1999,3
1999-03-06,1.77,28.55,35.17,23.66,71.04,99.49,1.64,1999,3
1999-03-07,6.53,27.95,33.36,24.57,75.88,99.5,1.72,1999,3
1999-03-08,5.54,27.24,31.34,24.04,81.44,99.51,1.17,1999,3
1999-03-09,4.66,27.68,32.83,23.93,80.66,99.54,1.13,1999,3
1999-03-10,6.71,27.07,31.49,24.13,81.16,99.74,1.55,1999,3
1999-03-11,7.81,26.44,30.77,23.62,81.39,99.81,1.43,1999,3
1999-03-12,7.98,26.58,31.26,23.29,82.52,99.73,1.41,1999,3
1999-03-13,6.29,26.27,30.1,23.56,83.55,99.73,1.33,1999,3
1999-03-14,1.19,26.71,32.17,22.9,77.07,99.74,1.01,1999,3
1999-03-15,4.28,27.79,34.49,22.93,74.44,99.69,1.14,1999,3
1999-03-16,10.53,26.21,29.91,23.62,85.68,99.67,1.22,1999,3
1999-03-17,1.18,26.89,32.05,23.44,80.93,99.57,1.19,1999,3
1999-03-18,2.42,26.99,31.59,23.6,80.35,99.63,1.4,1999,3
1999-03-19,2.05,27.25,31.67,23.67,79.25,99.66,0.76,1999,3
1999-03-20,2.04,27.25,31.45,23.87,80.71,99.68,0.91,1999,3
1999-03-21,1.82,27.36,31.58,24.0,80.87,99.74,0.91,1999,3
1999-03-22,1.95,27.78,32.88,23.92,78.9,99.74,1.0,1999,3
1999-03-23,2.15,27.81,32.85,24.24,79.62,99.72,0.95,1999,3
1999-03-24,2.1,27.61,31.83,24.58,81.61,99.7,1.22,1999,3
1999-03-25,1.69,27.45,31.53,24.51,81.73,99.77,1.4,1999,3
1999-03-26,1.75,27.03,30.95,24.33,82.71,99.85,1.32,1999,3
1999-03-27,5.26,26.73,30.6,23.84,84.15,99.86,1.33,1999,3
1999-03-28,3.57,27.16,31.98,23.83,81.13,99.81,1.32,1999,3
1999-03-29,3.1,27.67,32.98,23.87,79.44,99.74,1.12,1999,3
1999-03-30,2.32,28.22,33.82,24.02,76.5,99.65,1.09,1999,3
1999-03-31,3.61,27.73,32.34,24.06,79.19,99.73,1.33,1999,3
1999-04-01,4.56,26.62,30.15,24.29,85.04,99.78,1.4,1999,4
1999-04-02,0.84,26.72,30.7,23.67,79.96,99.84,1.09,1999,4
1999-04-03,0.81,28.53,35.47,23.03,70.56,99.71,0.97,1999,4
1999-04-04,6.21,27.47,32.55,24.09,80.36,99.71,1.43,1999,4
1999-04-05,0.96,27.39,32.15,23.83,79.49,99.79,1.07,1999,4
1999-04-06,9.52,27.21,31.45,24.24,82.99,99.91,1.04,1999,4
1999-04-07,4.8,26.43,28.81,23.88,80.59,99.94,0.56,1999,4
1999-04-08,0.61,27.75,33.59,22.73,69.62,99.77,0.98,1999,4
1999-04-09,1.57,28.23,34.05,23.55,73.56,99.72,1.1,1999,4
1999-04-10,3.72,28.5,34.65,24.26,75.89,99.81,0.9,1999,4
1999-04-11,0.2,28.48,33.98,24.03,75.84,99.91,1.14,1999,4
1999-04-12,0.6,27.89,32.38,24.56,78.01,99.98,1.18,1999,4
1999-04-13,0.64,27.12,31.01,24.21,80.26,99.98,1.2,1999,4
1999-04-14,0.96,27.23,31.97,23.48,75.53,99.91,1.56,1999,4
1999-04-15,1.36,25.97,29.33,23.62,82.8,99.97,0.9,1999,4
1999-04-16,2.59,27.32,32.98,23.27,77.89,99.94,0.91,1999,4
1999-04-17,8.99,25.95,29.32,23.83,87.64,99.98,1.29,1999,4
1999-04-18,6.6,26.38,30.58,23.18,85.09,99.94,1.01,1999,4
1999-04-19,4.19,27.28,32.13,23.74,82.38,99.81,1.17,1999,4
1999-04-20,7.27,26.7,30.42,23.96,86.71,99.74,1.31,1999,4
1999-04-21,8.59,26.26,29.72,24.12,88.15,99.89,1.21,1999,4
1999-04-22,9.09,26.66,31.72,23.45,84.55,99.96,0.94,1999,4
1999-04-23,5.01,26.1,29.51,23.21,87.41,99.84,1.21,1999,4
1999-04-24,4.82,26.09,29.93,23.92,87.25,99.76,1.3,1999,4
1999-04-25,4.03,25.65,28.73,23.37,86.46,99.81,0.92,1999,4
1999-04-26,8.71,26.29,30.33,23.03,86.18,99.76,1.21,1999,4
1999-04-27,13.15,25.79,28.62,23.72,90.69,99.75,0.85,1999,4
1999-04-28,15.47,25.44,28.73,23.45,89.65,99.78,0.79,1999,4
1999-04-29,22.19,25.3,28.29,23.11,90.29,99.83,0.83,1999,4
1999-04-30,18.77,25.3,28.3,22.9,91.64,99.89,0.86,1999,4
1999-05-01,1.58,26.6,31.17,22.7,86.01,99.85,0.84,1999,5
1999-05-02,1.74,26.56,30.32,23.54,88.27,99.88,1.04,1999,5
1999-05-03,1.43,26.39,30.05,23.76,87.76,99.95,1.16,1999,5
1999-05-04,1.25,25.72,28.87,23.33,89.25,100.0,1.01,1999,5
1999-05-05,0.79,26.34,30.54,23.38,87.06,99.94,0.95,1999,5
1999-05-06,2.96,25.67,28.63,23.22,91.26,99.87,0.99,1999,5
1999-05-07,3.81,25.92,28.9,23.76,91.23,99.82,0.97,1999,5
1999-05-08,3.53,25.8,29.1,23.52,89.57,99.82,1.0,1999,5
1999-05-09,3.97,26.04,29.69,23.4,88.55,99.8,0.88,1999,5
1999-05-10,6.13,25.5,28.4,23.56,90.55,99.86,1.07,1999,5
1999-05-11,17.88,24.68,27.56,22.61,92.54,99.94,1.18,1999,5
1999-05-12,5.34,25.47,28.82,23.17,87.98,99.96,0.99,1999,5
1999-05-13,7.29,25.71,29.59,22.37,89.52,99.95,1.11,1999,5
1999-05-14,10.53,25.94,29.65,23.08,90.9,99.92,1.1,1999,5
1999-05-15,12.75,24.8,26.32,23.38,95.67,99.93,1.12,1999,5
1999-05-16,7.43,24.63,27.77,22.53,91.66,99.88,1.12,1999,5
1999-05-17,17.55,24.75,27.78,22.34,92.32,99.85,0.99,1999,5
1999-05-18,7.85,25.89,29.86,22.42,88.92,99.86,0.88,1999,5
1999-05-19,11.86,25.46,28.28,23.45,93.28,99.95,1.1,1999,5
1999-05-20,6.4,24.68,27.11,23.18,92.72,100.04,1.15,1999,5
1999-05-21,1.35,25.45,28.7,22.81,90.04,99.97,1.06,1999,5
1999-05-22,1.22,26.11,29.8,22.85,88.54,99.98,0.92,1999,5
1999-05-23,2.38,26.16,29.82,23.26,88.93,99.99,0.93,1999,5
1999-05-24,2.53,25.9,28.9,23.53,90.34,100.1,0.97,1999,5
1999-05-25,3.15,25.31,28.26,22.98,91.16,100.13,1.04,1999,5
1999-05-26,5.18,25.66,29.14,22.95,89.51,100.0,1.09,1999,5
1999-05-27,3.65,25.4,28.35,23.35,91.38,99.96,0.84,1999,5
1999-05-28,6.74,25.12,27.64,23.28,93.07,99.99,0.98,1999,5
1999-05-29,4.3,25.43,28.63,22.76,91.71,99.99,0.96,1999,5
1999-05-30,3.66,25.4,28.26,23.31,92.74,99.87,0.81,1999,5
1999-05-31,2.68,25.38,28.95,22.73,90.75,99.87,1.11,1999,5
1999-06-01,2.13,26.2,30.26,23.1,87.77,99.9,0.96,1999,6
1999-06-02,5.34,25.91,29.42,23.36,90.12,99.93,1.19,1999,6
1999-06-03,4.97,25.42,28.19,23.6,92.38,100.0,1.29,1999,6
1999-06-04,8.69,24.95,27.38,22.98,91.47,100.02,0.92,1999,6
1999-06-05,3.17,25.37,29.19,22.34,87.38,100.04,0.8,1999,6
1999-06-06,2.77,25.28,28.33,22.73,88.81,100.01,0.64,1999,6
1999-06-07,7.57,25.75,29.32,23.06,89.23,100.03,0.87,1999,6
1999-06-08,10.74,25.93,29.63,22.95,89.44,100.01,0.84,1999,6
1999-06-09,8.51,25.51,28.66,23.24,92.09,100.05,1.21,1999,6
1999-06-10,5.44,25.72,29.68,22.56,87.21,100.03,0.73,1999,6
1999-06-11,3.84,25.24,28.36,23.01,90.01,100.06,1.06,1999,6
1999-06-12,2.57,24.75,27.09,22.98,91.97,100.09,0.94,1999,6
1999-06-13,7.62,25.46,28.22,23.36,89.06,100.08,0.8,1999,6
1999-06-14,6.13,25.68,29.02,23.23,91.1,99.96,0.92,1999,6
1999-06-15,7.33,25.13,27.91,23.22,92.0,99.98,0.98,1999,6
1999-06-16,19.19,25.08,28.71,22.22,91.1,99.99,1.15,1999,6
1999-06-17,11.4,24.65,27.82,22.53,91.63,100.1,1.16,1999,6
1999-06-18,4.43,24.25,27.02,22.03,92.28,100.09,1.14,1999,6
1999-06-19,18.53,24.25,27.09,22.04,92.01,100.1,0.72,1999,6
1999-06-20,2.61,24.74,27.79,22.59,91.56,100.11,1.12,1999,6
1999-06-21,4.5,25.68,29.43,22.77,89.08,100.03,0.87,1999,6
1999-06-22,2.53,25.63,29.11,23.11,90.36,99.9,1.04,1999,6
1999-06-23,3.49,24.92,27.17,23.33,93.19,100.0,1.27,1999,6
1999-06-24,4.19,24.81,27.66,22.77,92.43,100.08,1.27,1999,6
1999-06-25,10.63,24.95,27.8,22.58,88.77,100.1,0.55,1999,6
1999-06-26,6.23,24.78,27.89,22.13,89.62,99.98,0.66,1999,6
1999-06-27,18.8,24.37,27.0,22.47,93.28,99.91,1.48,1999,6
1999-06-28,15.79,24.35,27.6,22.38,91.4,100.0,1.44,1999,6
1999-06-29,10.79,24.52,27.91,21.85,89.7,100.07,1.07,1999,6
1999-06-30,7.8,24.19,26.95,22.38,92.79,100.06,0.94,1999,6
1999-07-01,18.4,24.18,27.47,21.97,91.87,100.03,1.61,1999,7
1999-07-02,14.71,23.11,25.49,21.28,93.14,100.08,1.09,1999,7
1999-07-03,3.15,24.2,28.29,20.81,88.14,100.1,0.87,1999,7
1999-07-04,3.58,24.93,29.06,21.62,88.29,100.14,0.77,1999,7
1999-07-05,6.72,24.51,27.44,22.45,92.32,100.15,0.84,1999,7
1999-07-06,7.0,23.92,26.28,22.31,93.94,100.17,0.96,1999,7
1999-07-07,11.1,23.77,26.7,21.83,92.69,100.2,1.2,1999,7
1999-07-08,14.11,23.17,25.58,21.33,93.53,100.25,0.99,1999,7
1999-07-09,14.7,23.52,26.6,21.22,92.26,100.16,1.45,1999,7
1999-07-10,10.38,23.85,27.7,21.52,92.02,100.06,1.39,1999,7
1999-07-11,5.38,24.05,27.54,21.71,91.03,100.08,1.4,1999,7
1999-07-12,3.52,23.78,26.46,21.86,92.3,100.24,1.26,1999,7
1999-07-13,0.64,23.83,27.22,21.2,89.56,100.27,1.03,1999,7
1999-07-14,1.12,24.14,28.0,21.1,88.69,100.27,1.31,1999,7
1999-07-15,3.4,24.37,28.52,21.4,88.97,100.21,1.42,1999,7
1999-07-16,1.97,24.15,28.17,21.19,88.99,100.21,1.45,1999,7
1999-07-17,8.45,24.18,27.82,21.8,90.77,100.21,1.86,1999,7
1999-07-18,1.88,23.89,27.14,22.06,91.2,100.22,1.44,1999,7
1999-07-19,2.0,24.68,28.93,21.36,88.3,100.19,1.23,1999,7
1999-07-20,0.28,24.65,28.56,21.99,88.16,100.21,1.42,1999,7
1999-07-21,0.49,24.43,28.2,21.6,88.02,100.28,1.27,1999,7
1999-07-22,0.26,24.23,28.11,21.2,88.37,100.3,1.14,1999,7
1999-07-23,1.06,24.12,27.94,21.47,89.16,100.2,1.6,1999,7
1999-07-24,0.66,24.3,28.25,21.43,88.03,100.11,1.78,1999,7
1999-07-25,4.97,23.68,27.22,21.54,89.84,100.16,1.57,1999,7
1999-07-26,3.26,23.85,28.09,20.69,89.08,100.24,1.4,1999,7
1999-07-27,1.27,24.32,28.53,20.95,87.93,100.27,1.25,1999,7
1999-07-28,5.16,24.2,28.19,21.42,89.15,100.24,1.56,1999,7
1999-07-29,5.72,23.84,27.42,21.57,90.47,100.14,1.53,1999,7
1999-07-30,1.91,23.82,27.75,21.12,88.66,100.05,1.54,1999,7
1999-07-31,0.63,23.92,28.36,20.59,87.18,100.01,1.38,1999,7
1999-08-01,0.52,23.2,26.76,20.5,88.03,100.15,1.31,1999,8
1999-08-02,0.43,23.31,27.55,20.11,86.55,100.18,1.26,1999,8
1999-08-03,0.08,23.15,27.69,19.78,84.95,100.09,1.35,1999,8
1999-08-04,0.01,23.15,27.97,19.45,85.11,100.08,1.26,1999,8
1999-08-05,0.0,23.17,28.23,19.21,85.39,100.13,1.4,1999,8
1999-08-06,0.02,22.99,28.15,18.74,84.76,100.19,1.61,1999,8
1999-08-07,0.04,23.21,28.28,18.83,84.98,100.18,1.7,1999,8
1999-08-08,0.08,23.32,28.3,19.16,85.08,100.15,1.65,1999,8
1999-08-09,0.45,23.31,27.08,19.37,88.4,100.18,1.36,1999,8
1999-08-10,1.03,24.37,28.79,21.12,87.25,100.13,1.36,1999,8
1999-08-11,1.01,23.89,27.96,21.32,88.06,100.12,1.47,1999,8
1999-08-12,0.15,23.98,28.46,20.6,86.34,100.06,1.34,1999,8
1999-08-13,0.21,24.16,29.12,20.04,85.75,100.01,1.45,1999,8
1999-08-14,1.01,24.53,29.34,20.94,84.9,100.01,1.47,1999,8
1999-08-15,0.17,24.92,29.69,20.72,84.36,100.09,1.07,1999,8
1999-08-16,3.22,25.01,29.68,21.81,86.17,100.13,1.33,1999,8
1999-08-17,4.72,23.81,25.95,22.41,92.26,100.09,1.39,1999,8
1999-08-18,25.85,23.84,26.84,21.9,91.15,100.08,1.81,1999,8
1999-08-19,18.08,23.87,27.4,21.78,91.27,100.12,1.68,1999,8
1999-08-20,16.36,23.53,26.89,21.25,91.75,100.16,1.56,1999,8
1999-08-21,11.39,23.64,27.01,21.22,90.84,100.13,1.43,1999,8
1999-08-22,11.78,23.32,26.56,21.12,91.47,100.19,1.35,1999,8
1999-08-23,4.96,24.17,28.34,21.14,88.68,100.22,1.07,1999,8
1999-08-24,1.42,24.57,29.03,20.91,87.33,100.27,0.85,1999,8
1999-08-25,3.18,23.4,25.68,21.69,91.4,100.28,1.26,1999,8
1999-08-26,3.44,23.35,26.35,21.66,91.92,100.15,1.57,1999,8
1999-08-27,3.28,23.31,26.08,21.64,92.3,100.2,1.64,1999,8
1999-08-28,0.67,24.24,28.56,21.14,87.35,100.3,1.29,1999,8
1999-08-29,0.21,24.55,29.13,21.12,86.06,100.31,0.96,1999,8
1999-08-30,0.8,24.6,29.03,20.98,86.71,100.22,1.17,1999,8
1999-08-31,1.69,23.68,26.78,21.9,90.52,100.1,1.46,1999,8
1999-09-01,1.54,23.93,28.09,21.45,89.27,100.07,1.41,1999,9
1999-09-02,1.89,23.94,27.99,21.73,89.08,100.08,1.28,1999,9
1999-09-03,7.45,23.69,28.04,21.02,89.77,100.0,1.67,1999,9
1999-09-04,2.2,23.63,28.3,20.39,88.33,100.05,1.55,1999,9
1999-09-05,0.85,23.63,28.36,19.92,87.8,100.1,1.2,1999,9
1999-09-06,5.09,23.4,27.22,20.35,90.19,100.1,1.33,1999,9
1999-09-07,8.31,22.99,25.24,21.54,93.06,99.99,1.22,1999,9
1999-09-08,2.65,23.58,27.58,20.97,90.04,99.86,1.74,1999,9
1999-09-09,0.54,23.77,28.2,20.41,87.53,99.93,1.59,1999,9
1999-09-10,1.46,23.14,26.69,20.63,90.24,100.04,1.19,1999,9
1999-09-11,0.45,23.89,28.49,20.47,86.74,100.03,1.31,1999,9
1999-09-12,0.17,24.33,29.41,20.26,85.18,99.96,1.3,1999,9
1999-09-13,0.29,24.32,28.86,20.77,85.95,99.86,1.69,1999,9
1999-09-14,2.78,23.35,26.06,21.47,90.63,99.94,1.22,1999,9
1999-09-15,2.92,24.47,29.28,21.02,86.88,100.04,1.0,1999,9
1999-09-16,1.12,23.73,26.72,21.98,90.6,100.15,1.38,1999,9
1999-09-17,4.05,23.79,27.61,21.46,90.3,100.13,1.56,1999,9
1999-09-18,8.15,24.24,29.08,21.2,88.88,100.03,1.14,1999,9
1999-09-19,3.03,24.42,29.28,21.03,87.1,100.04,1.23,1999,9
1999-09-20,3.26,24.72,29.61,21.28,86.53,100.08,1.19,1999,9
1999-09-21,6.89,23.93,26.73,21.98,91.7,100.06,0.86,1999,9
1999-09-22,6.38,24.58,28.93,21.56,88.6,100.0,1.25,1999,9
1999-09-23,0.7,24.22,27.83,21.68,88.3,100.06,1.32,1999,9
1999-09-24,0.81,25.31,30.67,21.35,83.7,100.04,0.74,1999,9
1999-09-25,1.11,25.02,29.93,21.47,85.3,99.98,1.38,1999,9
1999-09-26,0.98,24.93,29.85,21.67,84.81,99.92,1.67,1999,9
1999-09-27,0.97,24.91,29.9,21.3,83.49,99.96,1.43,1999,9
1999-09-28,8.18,24.61,29.24,21.49,86.38,100.01,1.21,1999,9
1999-09-29,14.27,23.93,26.87,21.81,90.85,100.08,1.24,1999,9
1999-09-30,7.15,23.86,27.07,21.63,91.23,100.03,1.1,1999,9
1999-10-01,4.51,24.72,29.05,21.39,87.21,99.93,1.19,1999,10
1999-10-02,4.16,24.56,29.15,21.07,87.13,99.91,1.41,1999,10
1999-10-03,6.9,24.49,29.34,21.35,87.7,99.98,1.44,1999,10
1999-10-04,10.5,24.19,28.53,21.49,89.05,100.0,1.3,1999,10
1999-10-05,6.01,23.19,26.07,21.36,91.41,100.04,1.41,1999,10
1999-10-06,6.24,23.8,27.93,20.95,89.68,100.04,1.36,1999,10
1999-10-07,4.47,24.09,28.49,21.56,89.2,100.09,1.49,1999,10
1999-10-08,2.21,24.53,29.35,20.81,86.13,100.12,0.98,1999,10
1999-10-09,2.23,24.12,27.93,21.7,87.66,100.16,1.19,1999,10
1999-10-10,4.53,23.38,26.41,21.41,91.77,100.18,1.41,1999,10
1999-10-11,2.67,24.21,28.22,21.39,88.81,100.19,1.27,1999,10
1999-10-12,3.57,23.78,27.66,21.45,89.16,100.09,1.18,1999,10
1999-10-13,5.59,24.64,29.78,20.47,86.12,100.03,0.96,1999,10
1999-10-14,9.61,24.51,28.74,21.57,88.38,100.08,1.37,1999,10
1999-10-15,6.32,23.84,27.14,21.43,89.94,100.02,1.22,1999,10
1999-10-16,1.27,23.98,28.74,20.33,86.16,99.97,1.27,1999,10
1999-10-17,6.0,24.2,29.46,19.92,86.43,99.94,0.98,1999,10
1999-10-18,0.72,24.99,30.15,21.32,85.18,100.05,1.03,1999,10
1999-10-19,1.12,25.13,29.44,21.8,84.66,100.15,0.85,1999,10
1999-10-20,0.82,25.53,30.38,21.87,83.82,100.11,0.73,1999,10
1999-10-21,0.51,25.98,30.95,21.74,81.02,100.06,0.8,1999,10
1999-10-22,0.9,25.15,29.67,22.35,85.54,100.07,0.84,1999,10
1999-10-23,5.35,25.6,30.49,22.13,85.04,100.12,1.08,1999,10
1999-10-24,8.23,25.37,29.71,22.33,87.17,100.04,0.96,1999,10
1999-10-25,10.31,24.82,28.32,22.67,90.61,99.98,1.18,1999,10
1999-10-26,10.49,24.36,27.31,22.05,91.84,100.05,0.84,1999,10
1999-10-27,5.28,24.98,28.35,21.94,87.6,100.03,0.67,1999,10
1999-10-28,4.27,25.28,29.47,22.13,88.81,99.92,1.17,1999,10
1999-10-29,4.19,25.59,29.93,22.57,86.74,99.88,1.22,1999,10
1999-10-30,2.41,25.72,30.13,22.38,85.36,99.95,0.9,1999,10
1999-10-31,1.07,26.03,30.85,22.41,84.54,99.91,0.82,1999,10
1999-11-01,2.85,25.09,27.92,22.84,89.18,99.94,0.86,1999,11
1999-11-02,6.2,25.77,30.61,22.1,86.07,99.98,1.0,1999,11
1999-11-03,5.57,25.5,29.72,22.53,87.1,100.06,0.99,1999,11
1999-11-04,4.83,25.71,30.31,22.05,85.76,100.0,0.77,1999,11
1999-11-05,3.34,25.92,30.37,22.43,86.76,99.88,0.87,1999,11
1999-11-06,2.53,25.5,29.5,22.59,87.6,99.93,0.87,1999,11
1999-11-07,0.6,26.35,31.41,22.04,83.2,99.88,0.89,1999,11
1999-11-08,2.19,26.33,31.12,22.52,83.27,99.86,0.85,1999,11
1999-11-09,3.07,26.44,31.15,22.68,83.42,99.88,0.75,1999,11
1999-11-10,2.12,25.18,28.25,23.1,88.46,99.98,1.18,1999,11
1999-11-11,2.88,25.62,29.83,22.55,85.54,100.02,0.99,1999,11
1999-11-12,0.02,26.53,31.78,22.54,81.59,99.99,1.19,1999,11
1999-11-13,0.49,26.61,31.09,22.83,82.74,99.93,0.8,1999,11
1999-11-14,0.4,26.28,30.58,23.14,82.22,99.86,0.72,1999,11
1999-11-15,0.74,26.54,32.24,22.43,78.2,99.84,0.79,1999,11
1999-11-16,0.33,25.71,30.06,22.09,81.66,99.94,0.93,1999,11
1999-11-17,0.11,26.06,31.1,22.42,79.77,100.0,0.88,1999,11
1999-11-18,0.45,26.27,31.04,21.97,79.49,99.97,0.92,1999,11
1999-11-19,0.29,26.64,31.68,22.53,79.45,99.83,0.79,1999,11
1999-11-20,0.27,25.95,29.87,23.06,80.76,99.84,0.9,1999,11
1999-11-21,0.23,26.35,31.39,22.62,78.92,99.82,1.05,1999,11
1999-11-22,1.89,26.6,31.69,22.79,79.21,99.83,0.98,1999,11
1999-11-23,1.87,26.28,31.31,22.76,79.99,99.73,0.92,1999,11
1999-11-24,0.94,25.75,30.37,22.5,81.07,99.76,0.94,1999,11
1999-11-25,0.83,26.22,32.11,21.66,76.63,99.82,1.26,1999,11
1999-11-26,1.47,25.63,30.24,22.16,79.29,99.87,1.19,1999,11
1999-11-27,0.5,25.27,29.61,21.86,81.17,99.93,1.18,1999,11
1999-11-28,0.69,24.99,29.0,22.06,79.0,100.08,1.12,1999,11
1999-11-29,0.12,27.16,33.6,21.53,70.51,99.94,0.52,1999,11
1999-11-30,0.03,27.64,33.06,23.47,70.74,99.86,0.88,1999,11
1999-12-01,0.22,27.25,32.4,23.34,75.26,99.87,0.85,1999,12
1999-12-02,0.3,27.57,33.22,23.4,74.04,99.85,1.04,1999,12
1999-12-03,0.11,28.0,34.64,22.97,71.47,99.85,1.09,1999,12
1999-12-04,0.39,28.05,34.32,23.23,71.45,99.9,0.88,1999,12
1999-12-05,1.3,28.12,34.45,23.46,70.45,99.88,0.72,1999,12
1999-12-06,1.5,27.41,33.07,23.65,75.19,99.91,0.9,1999,12
1999-12-07,0.2,26.49,31.27,22.66,78.47,99.98,0.89,1999,12
1999-12-08,0.25,28.24,34.64,23.35,69.82,100.0,0.78,1999,12
1999-12-09,0.43,28.1,34.55,23.48,68.76,99.98,0.78,1999,12
1999-12-10,0.05,28.34,34.83,23.4,68.38,99.9,1.04,1999,12
1999-12-11,0.24,28.39,34.81,23.57,67.35,99.92,0.84,1999,12
1999-12-12,0.2,27.44,31.88,23.85,69.95,99.95,0.61,1999,12
1999-12-13,0.15,27.1,31.87,23.44,68.56,99.99,0.63,1999,12
1999-12-14,0.21,27.36,34.23,21.55,66.29,99.94,1.0,1999,12
1999-12-15,0.09,27.96,34.7,22.65,67.15,99.81,0.93,1999,12
1999-12-16,0.31,27.81,34.38,23.06,69.16,99.74,1.0,1999,12
1999-12-17,0.3,28.23,35.11,22.96,68.87,99.78,0.88,1999,12
1999-12-18,0.27,28.31,34.45,23.71,69.97,99.82,0.97,1999,12
1999-12-19,0.37,28.26,34.54,23.54,70.06,99.76,1.06,1999,12
1999-12-20,0.43,28.08,34.36,24.08,64.5,99.73,0.77,1999,12
1999-12-21,0.28,27.8,34.11,23.23,64.67,99.74,0.74,1999,12
1999-12-22,0.31,28.16,35.8,22.11,55.73,99.75,1.03,1999,12
1999-12-23,1.5,28.46,34.85,24.05,68.93,99.71,0.96,1999,12
1999-12-24,2.45,27.8,34.11,23.58,73.22,99.76,0.81,1999,12
1999-12-25,2.61,27.06,33.04,22.93,76.87,99.8,1.07,1999,12
1999-12-26,2.65,27.22,32.41,23.58,74.73,99.9,0.7,1999,12
1999-12-27,1.97,27.57,33.98,23.49,69.59,99.94,0.81,1999,12
1999-12-28,0.19,27.28,33.27,23.18,69.99,99.93,0.9,1999,12
1999-12-29,1.22,27.59,33.68,23.26,71.65,99.81,0.76,1999,12
1999-12-30,1.78,27.41,33.25,23.25,73.12,99.68,1.09,1999,12
1999-12-31,2.63,27.46,33.89,22.74,73.57,99.57,0.94,1999,12
2000-01-01,1.22,27.01,32.01,23.48,77.43,99.64,1.02,2000,1
2000-01-02,1.23,26.81,31.63,23.5,77.25,99.63,0.82,2000,1
2000-01-03,0.06,26.92,31.41,23.1,74.22,99.58,0.89,2000,1
2000-01-04,0.38,27.71,35.45,21.81,60.75,99.51,1.03,2000,1
2000-01-05,0.26,27.84,34.22,23.19,71.06,99.5,1.03,2000,1
2000-01-06,2.19,26.28,30.08,24.08,75.88,99.65,0.88,2000,1
2000-01-07,0.8,28.07,35.39,22.83,65.11,99.65,0.9,2000,1
2000-01-08,0.89,27.26,32.56,23.11,73.2,99.68,1.21,2000,1
2000-01-09,1.26,27.62,33.36,23.14,72.63,99.65,1.03,2000,1
2000-01-10,0.22,28.11,34.25,23.48,70.67,99.63,1.04,2000,1
2000-01-11,0.81,28.4,34.05,24.26,69.1,99.65,1.1,2000,1
2000-01-12,1.57,28.21,34.57,23.49,70.91,99.67,1.06,2000,1
2000-01-13,2.08,27.9,33.98,23.96,73.22,99.63,1.26,2000,1
2000-01-14,2.18,28.22,34.77,23.38,70.65,99.54,0.98,2000,1
2000-01-15,2.84,26.91,31.33,24.44,78.0,99.64,0.91,2000,1
2000-01-16,7.69,27.43,33.29,23.47,77.45,99.72,0.92,2000,1
2000-01-17,5.87,27.24,33.08,23.36,78.68,99.76,1.16,2000,1
2000-01-18,7.83,25.41,28.8,23.53,86.76,99.92,1.41,2000,1
2000-01-19,7.92,26.5,31.49,23.09,81.46,99.82,0.8,2000,1
2000-01-20,8.02,26.27,30.69,23.25,81.13,99.89,1.2,2000,1
2000-01-21,0.48,26.83,31.79,22.92,76.39,99.88,0.95,2000,1
2000-01-22,0.84,25.94,29.34,23.45,82.44,99.87,1.02,2000,1
2000-01-23,1.23,25.53,28.67,23.47,85.4,99.84,1.59,2000,1
2000-01-24,0.49,26.59,31.68,22.68,76.57,99.84,1.17,2000,1
2000-01-25,0.33,27.71,33.58,22.98,72.51,99.87,0.88,2000,1
2000-01-26,1.4,27.94,34.05,23.38,74.3,99.88,1.04,2000,1
2000-01-27,0.24,28.26,35.06,23.39,72.09,99.82,1.28,2000,1
2000-01-28,1.02,28.41,35.3,23.86,73.13,99.81,1.11,2000,1
2000-01-29,0.41,28.73,36.25,23.2,69.37,99.86,1.01,2000,1
2000-01-30,1.01,28.26,35.8,22.76,67.4,99.94,1.0,2000,1
2000-01-31,1.13,28.07,35.85,22.66,67.22,100.0,1.05,2000,1
2000-02-01,0.08,27.12,34.48,22.26,65.55,100.07,1.15,2000,2
2000-02-02,0.0,25.84,34.39,19.39,51.06,100.05,1.49,2000,2
2000-02-03,0.0,26.12,34.67,19.05,42.49,99.97,1.38,2000,2
2000-02-04,0.0,26.9,35.61,20.12,52.46,100.0,1.06,2000,2
2000-02-05,0.0,27.09,34.6,21.54,63.03,100.01,0.62,2000,2
